gem_tracker,gem_source_file,asset_group,gem_id,location_id,name,unit,capacity_mw,status,start_year,retired_year,fuel_type,technology,fuel_detail,captive_type,captive_use,is_captive,operator,owner,lat,lon,province_gem,ch4_reported,cmm_co2e_100,capacity_mtpa
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001020193,L100000831436,Bafa solar farm,2,6.1,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Kazanım Enerji Yatırım Üretim ve Ticaret,NA,37.5553,27.4598,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001054929,L100000831436,Bafa solar farm,3,23.3,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Kazanım Enerji Yatırım Üretim ve Ticaret,NA,37.5553,27.4598,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087420,L100001077590,Bagbasi Reg. ve Hybrid solar project,--,5.9,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.4828,41.4472,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835148,L100000831233,Baglama solar farm,1,27,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Fina Enerji [100%],38.3392,42.7969,Van,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001054933,L100000831233,Baglama solar farm,2,22.9,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Fina Enerji [100%],38.3392,42.7969,Van,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835149,L100000831234,Baglar Hybrid solar farm,--,26,operating,2024,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Bağlar Elektrik Üretim AS [100%],38.1228,32.7004,Konya,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088108,L100001078278,Bahşılı solar project,--,9.3,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.764,33.415,Kırıkkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087553,L100001077723,Bakimli Edt solar project,--,12.5,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.3786,43.2017,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835150,L100000831235,Bala solar farm,--,6.1,operating,2018,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,39.214,33.0351,Ankara,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087357,L100001077527,Balkusan Hybrid solar project,--,5.7,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,36.723,32.9279,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835154,L100000831239,Balli solar project,--,13.9,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.9414,33.7032,Kırıkkale,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087474,L100001077644,Balpinar solar project,--,13.7,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.4756,40.2636,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087682,L100001077852,Balıkesir solar project I,--,1.1,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.5919,27.8364,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087886,L100001078056,Balıkesir solar project II,--,7.8,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.7467,28.0295,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087922,L100001078092,Balıkesir solar project III,--,1.2,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.4391,27.0698,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087931,L100001078101,Balıkesir solar project IV,--,1.8,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.5048,27.9616,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088435,L100001078605,Balıkesir solar project IX,--,1.7,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.673,28.0243,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088159,L100001078329,Balıkesir solar project V,--,14.9,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.7412,28.0378,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088190,L100001078360,Balıkesir solar project VI,--,6.7,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.4899,27.8359,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088257,L100001078427,Balıkesir solar project VII,--,6.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2635,28.0603,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088345,L100001078515,Balıkesir solar project VIII,--,1.9,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.7492,28.0025,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088508,L100001078678,Balıkesir solar project X,--,4,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.1957,28.1229,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088612,L100001078782,Balıkesir solar project XI,--,1.1,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.3108,27.973,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088662,L100001078832,Balıkesir solar project XII,--,8.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.7112,28.0101,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088773,L100001078943,Balıkesir solar project XIII,--,2.2,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.3118,28.1972,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089003,L100001079173,Balıkesir solar project XIV,--,1.5,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.346,28.1059,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089180,L100001079350,Balıkesir solar project XIX,--,2.2,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.5234,27.8671,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089083,L100001079253,Balıkesir solar project XV,--,1.7,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2654,28.0071,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089106,L100001079276,Balıkesir solar project XVI,--,1.5,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.6233,27.7114,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089113,L100001079283,Balıkesir solar project XVII,--,6.5,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.5765,27.8419,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089144,L100001079314,Balıkesir solar project XVIII,--,1.3,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2683,28.0736,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089251,L100001079421,Balıkesir solar project XX,--,4.3,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.5894,27.8146,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089534,L100001079704,Balıkesir solar project XXI,--,1.5,operating,2020,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.5509,27.4938,Balıkesir,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087363,L100001077533,Bandirma Dogalgaz Kombine Cevrim Santrali solar project,--,17.5,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.2869,27.7583,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088801,L100001078971,Bartın solar project,--,6.1,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,41.5657,32.4279,Bartın,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087528,L100001077698,Baskale2 solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.0784,44.086,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835155,L100000831240,Basmakci Biyokutle Enerji Santrali solar project,--,4.1,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bioden Enerji Uretim Sanayi Ve Ticaret Anonim Sirketi,NA,37.9114,35.9481,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835156,L100000831241,Basmakci Biyokutle Enerji Santrali-2 solar project,--,4.1,cancelled,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bioden Enerji Uretim Sanayi Ve Ticaret Anonim Sirketi,NA,37.907,35.9512,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835157,L100000831242,Basoren solar project,--,14.1,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.1834,35.5872,Adana,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835158,L100000831243,Batman Rafinerisi Santrali solar project,--,6.2,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Turkiye Petrol Rafinerileri Anonim Sirketi,NA,37.879,41.1397,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087626,L100001077796,Batman solar project I,--,1.5,operating,2021,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.0926,41.3008,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087825,L100001077995,Batman solar project II,--,7,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.6007,41.3783,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087906,L100001078076,Batman solar project III,--,3.3,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5768,41.4326,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088356,L100001078526,Batman solar project IV,--,6.4,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1832,41.409,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089788,L100001079959,Batman solar project IX,--,1.2,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1935,41.4817,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088395,L100001078565,Batman solar project V,--,9.4,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8207,41.2705,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089064,L100001079234,Batman solar project VI,--,1.4,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.7129,41.5057,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089241,L100001079411,Batman solar project VII,--,2.1,operating,2022,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.8597,41.4592,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089413,L100001079583,Batman solar project VIII,--,3.1,operating,2019,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,37.5974,41.3874,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089796,L100001079967,Batman solar project X,--,12.7,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,38.1713,41.6164,Batman,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835159,L100000831244,Bayburt Belediye solar farm,--,7.6,operating,2018,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.2628,40.158,Bayburt,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087783,L100001077953,Bayburt solar project I,--,6.6,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2846,40.1929,Bayburt,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088254,L100001078424,Bayburt solar project II,--,1.9,operating,2018,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2539,40.1773,Bayburt,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001088546,L100001078716,Bayburt solar project III,--,7.2,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2872,40.2449,Bayburt,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089227,L100001079397,Bayburt solar project IV,--,13.9,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2837,40.1685,Bayburt,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001089828,L100001079999,Bayburt solar project V,--,11.9,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.2954,40.1642,Bayburt,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087412,L100001077582,Bayra Regulatoru ve Hybrid solar project,--,1.4,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,39.9833,43.6825,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001019972,L100001017978,Bağyaka solar farm,--,30,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,Yatağan Termik Enerji Üretim AŞ [100%],37.3555,28.1431,Muğla,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835161,L100000831246,Bbr Konya Enerji Uretim Tesisii solar project,--,1.6,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bbr Madencilik Insaat Enerji Petrol Anonim Sirketi,NA,37.7486,32.611,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835162,L100000831247,Bekmezci Biyogaz Enerji Santrali solar project,--,3.2,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bekmezci Enerji Anonim Sirketi,NA,40.4813,33.3201,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835165,L100000831250,Beyaz Piramit Biyogaz Santrali solar project,--,3,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Beyaz Piramit Tarim Hayvancilik Enerji Egitim Ve Danismanlik Anonim Sirketi.,NA,37.6141,32.7235,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087592,L100001077762,Beyazkule solar project,--,12,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.1241,39.8859,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087568,L100001077738,Beylik Edt solar project,--,12.5,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,37.1254,41.2708,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835166,L100000831251,Beylikova Biyogaz Enerji Santrali solar project,--,3.2,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Kd Gubre Ve Enerji Anonim Sirketi,NA,39.6756,31.2147,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087515,L100001077685,Bheg Erzurum Oltu solar project,--,10,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,40.5542,41.941,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087397,L100001077567,Bientas Cihanbeyli Elektrik Uretim Tesisi solar project,--,2.8,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,38.6237,32.8814,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835167,L100000831252,Bientas Kasinhani Elektrik Uretim Tesisi solar project,--,9.6,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bientas Madencilik Insaat Enerji Petrol Anonim Sirketi,NA,37.7508,32.6116,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100000835168,L100000831253,Bientas Konya Termal Bertaraf Tesisi solar project,--,7,operating,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,Bientas Madencilik Insaat Enerji Petrol Anonim Sirketi,NA,37.7526,32.6078,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087482,L100001077652,Bil-2 solar project,--,15,pre-construction,NA,NA,utility-scale solar,PV,NA,NA,NA,FALSE,NA,NA,39.9258,33.1017,NA,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087609,L100001077779,Bilecik solar project I,--,3.4,operating,2017,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.9144,30.1695,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087644,L100001077814,Bilecik solar project II,--,2,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.0022,29.9267,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087654,L100001077824,Bilecik solar project III,--,5.3,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.3056,30.5049,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087661,L100001077831,Bilecik solar project IV,--,2.6,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.8995,30.0456,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087923,L100001078093,Bilecik solar project IX,--,4.4,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.9119,30.0939,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087668,L100001077838,Bilecik solar project V,--,1.9,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.3165,30.0672,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087674,L100001077844,Bilecik solar project VI,--,10,operating,2024,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.1527,30.0538,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087697,L100001077867,Bilecik solar project VII,--,3.2,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,40.1756,29.9825,Bilecik,NA,NA,NA
Global Integrated Power Tracker,Global Integrated Power August 2026-v3.xlsx,power,G100001087699,L100001077869,Bilecik solar project VIII,--,1.1,operating,2023,NA,utility-scale solar,Assumed PV,NA,NA,NA,FALSE,NA,NA,39.9456,30.0687,Bilecik,NA,NA,NA
